primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
somgre1,[],['call'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/443511,somgre1/XC443511.ogg
somgre1,[],"['call', 'song']",-34.0098,18.4106,Andropadus importunus,Sombre Greenbul,Rob van Bemmelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/288878,somgre1/XC288878.ogg
somgre1,"['combul2', 'litswi1']",['call'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/443516,somgre1/XC443516.ogg
somtit4,[],"['adult', 'call', 'sex uncertain']",-2.8922,37.5837,Melaniparus thruppi,Somali Tit,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/613502,somtit4/XC613502.ogg
somgre1,[],['song'],-6.4589,38.992,Andropadus importunus,Sombre Greenbul,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/154317,somgre1/XC154317.ogg
rocmar2,[],['flight call'],7.4103,38.4255,Ptyonoprogne fuligula,Rock Martin,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/569615,rocmar2/XC569615.ogg
afdfly1,[],['call'],-12.45,31.289,Muscicapa adusta,African Dusky Flycatcher,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/682079,afdfly1/XC682079.ogg
rocmar2,[],"['adult', 'sex uncertain', 'song']",25.1157,55.1655,Ptyonoprogne fuligula,Rock Martin,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,http://xeno-canto.org/689713,rocmar2/XC689713.ogg
somgre1,['hadibi1'],['song'],-33.594,26.8969,Andropadus importunus,Sombre Greenbul,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/369824,somgre1/XC369824.ogg
chespa1,[],['call'],4.0241,38.3574,Passer eminibey,Chestnut Sparrow,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210035,chespa1/XC210035.ogg
somgre1,"['bcbeat1', 'yertin1']",['song'],-6.256,39.3761,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/633695,somgre1/XC633695.ogg
luebus1,['ccbeat1'],['song'],-1.062,29.7865,Laniarius luehderi,Lühder's Bushshrike,Magnus Wadstein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/545257,luebus1/XC545257.ogg
somgre1,[],['song'],-33.2946,26.5108,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/476125,somgre1/XC476125.ogg
somgre1,[],['call'],-33.9793,23.8964,Andropadus importunus,Sombre Greenbul,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/412175,somgre1/XC412175.ogg
luebus1,['reccuc1'],['song'],-0.989,29.616,Laniarius luehderi,Lühder's Bushshrike,Hans Groot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/157051,luebus1/XC157051.ogg
somgre1,[],['call'],-4.4468,39.5352,Andropadus importunus,Sombre Greenbul,Simon Carter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/383336,somgre1/XC383336.ogg
luebus1,"['bawhor2', 'equaka1', 'tamdov1', 'yewgre1']",['call'],0.2269,34.8884,Laniarius luehderi,Lühder's Bushshrike,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/396242,luebus1/XC396242.ogg
somgre1,[],['song'],-34.0046,23.7744,Andropadus importunus,Sombre Greenbul,Leroy Étienne,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/194277,somgre1/XC194277.ogg
grywrw1,[],"['adult', 'sex uncertain', 'song']",5.159,39.5942,Calamonastes simplex,Gray Wren-Warbler,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/531669,grywrw1/XC531669.ogg
somgre1,[],['call'],-33.9838,23.5478,Andropadus importunus,Sombre Greenbul,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412149,somgre1/XC412149.ogg
chespa1,"['slcbou1', 'vimwea1']",['song'],-2.8145,37.4113,Passer eminibey,Chestnut Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/397507,chespa1/XC397507.ogg
afdfly1,['combul2'],['call'],-33.7147,26.372,Muscicapa adusta,African Dusky Flycatcher,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/316911,afdfly1/XC316911.ogg
somtit4,[],"['adult', 'call', 'sex uncertain']",-2.814,37.5034,Melaniparus thruppi,Somali Tit,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600789,somtit4/XC600789.ogg
afbfly1,[],[''],8.1974,-8.6119,Elminia longicauda,African Blue Flycatcher,Paul Lenrumé,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/710698,afbfly1/XC710698.ogg
somtit4,[],['call'],0.6155,36.0059,Melaniparus thruppi,Somali Tit,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/444560,somtit4/XC444560.ogg
somgre1,['hadibi1'],['song'],-33.9865,18.4327,Andropadus importunus,Sombre Greenbul,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/126515,somgre1/XC126515.ogg
somgre1,[],['song'],-6.256,39.3761,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634205,somgre1/XC634205.ogg
grywrw1,[],['call'],-3.9026,35.7656,Calamonastes simplex,Gray Wren-Warbler,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/439728,grywrw1/XC439728.ogg
luebus1,[],['song'],-0.9872,29.6162,Laniarius luehderi,Lühder's Bushshrike,Sergey Dereliev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/303067,luebus1/XC303067.ogg
afbfly1,[],['song'],12.3747,-12.3227,Elminia longicauda,African Blue Flycatcher,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405128,afbfly1/XC405128.ogg
afbfly1,['combul2'],['call'],12.3747,-12.3227,Elminia longicauda,African Blue Flycatcher,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/405127,afbfly1/XC405127.ogg
afdfly1,[],['call'],-0.989,29.616,Muscicapa adusta,African Dusky Flycatcher,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/247896,afdfly1/XC247896.ogg
somgre1,[],['song'],-6.4589,38.992,Andropadus importunus,Sombre Greenbul,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/205863,somgre1/XC205863.ogg
somgre1,[],"['adult', 'call', 'male']",-23.8519,29.9912,Andropadus importunus,Sombre Greenbul,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/690133,somgre1/XC690133.ogg
somgre1,[],"['male', 'sex uncertain', 'song']",-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/604510,somgre1/XC604510.ogg
somgre1,[],['song'],-3.5668,36.9837,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/446893,somgre1/XC446893.ogg
somgre1,[],['call'],-5.999361,39.364556,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/633717,somgre1/XC633717.ogg
somgre1,[],"['adult', 'sex uncertain', 'song']",-33.5444,26.7468,Andropadus importunus,Sombre Greenbul,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650661,somgre1/XC650661.ogg
somgre1,[],['song'],-33.9864,20.8206,Andropadus importunus,Sombre Greenbul,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/55765,somgre1/XC55765.ogg
somgre1,[],['song'],-6.282511,39.408439,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/633829,somgre1/XC633829.ogg
somgre1,[],['call'],-33.9865,18.4327,Andropadus importunus,Sombre Greenbul,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/126513,somgre1/XC126513.ogg
somgre1,[],['song'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/443747,somgre1/XC443747.ogg
rocmar2,[],['flight call'],29.7876,34.9547,Ptyonoprogne fuligula,Rock Martin,Thomas Lüthi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/322622,rocmar2/XC322622.ogg
grywrw1,[],['call'],-2.7226,37.3809,Calamonastes simplex,Gray Wren-Warbler,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374067,grywrw1/XC374067.ogg
somtit4,[],[''],0.2925,36.8989,Melaniparus thruppi,Somali Tit,Alexander Schlatmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/748264,somtit4/XC748264.ogg
somgre1,[],['song'],-33.9888,18.4319,Andropadus importunus,Sombre Greenbul,Lisa Boocock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/349566,somgre1/XC349566.ogg
afbfly1,"['combul2', 'piecro1']",['song'],3.915,11.4991,Elminia longicauda,African Blue Flycatcher,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/207017,afbfly1/XC207017.ogg
somgre1,[],['song'],-32.2179,26.5772,Andropadus importunus,Sombre Greenbul,Diego Caiafa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/193676,somgre1/XC193676.ogg
afbfly1,[],['call'],6.0908,10.2966,Elminia longicauda,African Blue Flycatcher,Paweł Szymański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/296098,afbfly1/XC296098.ogg
somgre1,[],[''],-3.2636,39.9762,Andropadus importunus,Sombre Greenbul,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/756107,somgre1/XC756107.ogg
chewea1,[],"['adult', 'sex uncertain', 'song']",4.8923,39.3896,Ploceus rubiginosus,Chestnut Weaver,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/531604,chewea1/XC531604.ogg
somgre1,[],['call'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/443521,somgre1/XC443521.ogg
somgre1,[],['song'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/443073,somgre1/XC443073.ogg
somgre1,[],"['call', 'song']",-33.4772,27.0895,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/387466,somgre1/XC387466.ogg
somgre1,[],['call'],-33.9879,18.4251,Andropadus importunus,Sombre Greenbul,Scott Olmstead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/505572,somgre1/XC505572.ogg
somgre1,[],['song'],-32.2321,24.4936,Andropadus importunus,Sombre Greenbul,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/626173,somgre1/XC626173.ogg
somgre1,[],['song'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/443071,somgre1/XC443071.ogg
somgre1,[],['call'],-32.2143,24.6644,Andropadus importunus,Sombre Greenbul,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/353865,somgre1/XC353865.ogg
afdfly1,[],['song'],-7.73,36.48,Muscicapa adusta,African Dusky Flycatcher,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/125306,afdfly1/XC125306.ogg
somgre1,[],['call'],-33.9508,18.9478,Andropadus importunus,Sombre Greenbul,Liana Isabel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/320617,somgre1/XC320617.ogg
somgre1,[],['song'],-28.8929,31.4494,Andropadus importunus,Sombre Greenbul,Raphaël Nussbaumer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/460509,somgre1/XC460509.ogg
somgre1,['grewoo2'],"['call', 'song']",-33.601,26.7084,Andropadus importunus,Sombre Greenbul,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/655042,somgre1/XC655042.ogg
somgre1,[],['song'],-33.6117,26.5445,Andropadus importunus,Sombre Greenbul,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/265785,somgre1/XC265785.ogg
somgre1,[],['song'],-33.9865,18.4327,Andropadus importunus,Sombre Greenbul,Raphaël Nussbaumer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/459432,somgre1/XC459432.ogg
somgre1,[],['song'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/443077,somgre1/XC443077.ogg
afdfly1,['chtapa3'],['call'],-0.3833,37.3112,Muscicapa adusta,African Dusky Flycatcher,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/467602,afdfly1/XC467602.ogg
somgre1,"['ratcis1', 'reftin1']","['adult', 'call', 'sex uncertain', 'song']",-2.9858,37.5975,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/607223,somgre1/XC607223.ogg
nobfly1,[],['song'],7.5479,38.6835,Melaenornis edolioides,Northern Black-Flycatcher,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267176,nobfly1/XC267176.ogg
afdfly1,[],['song'],-0.3833,37.3112,Muscicapa adusta,African Dusky Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/344763,afdfly1/XC344763.ogg
nobfly1,[],"['call', 'song']",0.0296,35.1834,Melaenornis edolioides,Northern Black-Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/344226,nobfly1/XC344226.ogg
afbfly1,[],"['call', 'song']",-0.636,34.117,Elminia longicauda,African Blue Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/316010,afbfly1/XC316010.ogg
afdfly1,[],['song'],-33.451,27.0402,Muscicapa adusta,African Dusky Flycatcher,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/467010,afdfly1/XC467010.ogg
somgre1,[],"['call', 'song']",-33.4763,27.0858,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/387467,somgre1/XC387467.ogg
somgre1,[],"['call', 'song']",-33.2944,26.5112,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/313300,somgre1/XC313300.ogg
afdfly1,[],"['adult', 'sex uncertain', 'song']",-33.3884,26.95,Muscicapa adusta,African Dusky Flycatcher,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/664991,afdfly1/XC664991.ogg
grywrw1,[],['song'],-3.0675,36.7057,Calamonastes simplex,Gray Wren-Warbler,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/525933,grywrw1/XC525933.ogg
somgre1,[],['song'],-6.4589,38.992,Andropadus importunus,Sombre Greenbul,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/205862,somgre1/XC205862.ogg
somgre1,[],['song'],-34.1168,18.8383,Andropadus importunus,Sombre Greenbul,Diego Caiafa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/195219,somgre1/XC195219.ogg
somgre1,[],['song'],-34.351,18.926,Andropadus importunus,Sombre Greenbul,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/126531,somgre1/XC126531.ogg
somtit4,[],['call'],5.2013,40.0589,Melaniparus thruppi,Somali Tit,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/266415,somtit4/XC266415.ogg
somgre1,['hadibi1'],['uncertain'],-29.7847,30.7961,Andropadus importunus,Sombre Greenbul,Ted,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/587008,somgre1/XC587008.ogg
somgre1,[],"['adult', 'sex uncertain', 'song']",-33.1531,26.3957,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/634532,somgre1/XC634532.ogg
somgre1,[],['alarm call'],-33.3128,26.1365,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/252365,somgre1/XC252365.ogg
nobfly1,[],[''],9.2591,-1.8621,Melaenornis edolioides,Northern Black-Flycatcher,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/718063,nobfly1/XC718063.ogg
rocmar2,[],"['call', 'dive-bomb snapping']",-33.6727,20.064,Ptyonoprogne fuligula,Rock Martin,Marion Maclean,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/383378,rocmar2/XC383378.ogg
afbfly1,[],"['adult', 'male', 'song']",3.8891,11.5103,Elminia longicauda,African Blue Flycatcher,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/530141,afbfly1/XC530141.ogg
somgre1,['combul2'],['subsong'],-33.5067,26.5575,Andropadus importunus,Sombre Greenbul,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/655502,somgre1/XC655502.ogg
nobfly1,[],['song'],0.457,35.6481,Melaenornis edolioides,Northern Black-Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/484945,nobfly1/XC484945.ogg
rocmar2,[],['call'],-8.4935,35.9031,Ptyonoprogne fuligula,Rock Martin,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/517246,rocmar2/XC517246.ogg
rocmar2,[],['call'],-8.4935,35.9031,Ptyonoprogne fuligula,Rock Martin,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/516851,rocmar2/XC516851.ogg
somgre1,[],['call'],-4.4468,39.5352,Andropadus importunus,Sombre Greenbul,Simon Carter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/383337,somgre1/XC383337.ogg
somgre1,[],['song'],-26.8533,32.8879,Andropadus importunus,Sombre Greenbul,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/392008,somgre1/XC392008.ogg
somgre1,[],['song'],-3.5668,36.9837,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/446894,somgre1/XC446894.ogg
chespa1,[],['call'],-3.5573,36.6943,Passer eminibey,Chestnut Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/379112,chespa1/XC379112.ogg
somgre1,[],['song'],-32.2179,26.5772,Andropadus importunus,Sombre Greenbul,Diego Caiafa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/193678,somgre1/XC193678.ogg
somtit4,[],['call'],0.4711,35.9115,Melaniparus thruppi,Somali Tit,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/211583,somtit4/XC211583.ogg
afdfly1,[],['song'],6.1836,10.4783,Muscicapa adusta,African Dusky Flycatcher,Michał Budka,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/120993,afdfly1/XC120993.ogg
somtit4,[],"['adult', 'call', 'sex uncertain']",-2.8922,37.5837,Melaniparus thruppi,Somali Tit,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/613503,somtit4/XC613503.ogg
afbfly1,"['combul2', 'trobou1', 'yertin1']","['adult', 'male', 'song']",6.2446,12.7741,Elminia longicauda,African Blue Flycatcher,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/530244,afbfly1/XC530244.ogg
somgre1,[],['call'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/443510,somgre1/XC443510.ogg
afdfly1,[],['call'],-0.636,34.117,Muscicapa adusta,African Dusky Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/313385,afdfly1/XC313385.ogg
somgre1,[],['song'],-4.2434,39.6018,Andropadus importunus,Sombre Greenbul,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/117155,somgre1/XC117155.ogg
somgre1,[],[''],-3.5259,37.045,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/703350,somgre1/XC703350.ogg
somgre1,[],['song'],-33.4293,24.8664,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/438679,somgre1/XC438679.ogg
somgre1,['reftin1'],"['adult', 'sex uncertain', 'song']",-3.3828,39.9778,Andropadus importunus,Sombre Greenbul,Kai Jackson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/625687,somgre1/XC625687.ogg
somgre1,[],['call'],-32.1549,24.6457,Andropadus importunus,Sombre Greenbul,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/418503,somgre1/XC418503.ogg
somgre1,[],['song'],-6.282511,39.408439,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634037,somgre1/XC634037.ogg
afdfly1,"['tamdov1', 'yertin1', 'yewgre1']",['call'],-0.3882,36.96,Muscicapa adusta,African Dusky Flycatcher,Ciira Maina,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/301601,afdfly1/XC301601.ogg
luebus1,[],['song'],-0.989,29.616,Laniarius luehderi,Lühder's Bushshrike,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/247569,luebus1/XC247569.ogg
somgre1,[],"['adult', 'song']",-3.369,39.9994,Andropadus importunus,Sombre Greenbul,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/532290,somgre1/XC532290.ogg
nobfly1,[],['call'],7.5479,38.6835,Melaenornis edolioides,Northern Black-Flycatcher,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267180,nobfly1/XC267180.ogg
somgre1,['combul2'],['call'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/443512,somgre1/XC443512.ogg
somgre1,[],['call'],-33.9788,23.5693,Andropadus importunus,Sombre Greenbul,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412150,somgre1/XC412150.ogg
somgre1,"['ratcis1', 'reftin1']","['adult', 'call', 'sex uncertain', 'song']",-2.9858,37.5975,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/607221,somgre1/XC607221.ogg
somgre1,[],['call'],-33.9648,23.8984,Andropadus importunus,Sombre Greenbul,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412174,somgre1/XC412174.ogg
grywrw1,[],['song'],-3.0675,36.7057,Calamonastes simplex,Gray Wren-Warbler,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/525934,grywrw1/XC525934.ogg
somgre1,[],['call'],-33.9508,18.9478,Andropadus importunus,Sombre Greenbul,Liana Isabel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/320618,somgre1/XC320618.ogg
somgre1,[],[''],-33.988,18.431,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/701774,somgre1/XC701774.ogg
