primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
combuz1,[],"['adult', 'call']",51.4698,23.315,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/612704,combuz1/XC612704.ogg
combuz1,[],['call'],,,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405097,combuz1/XC405097.ogg
combuz1,[],[''],45.8135,10.3283,Buteo buteo,Common Buzzard,Sergio Mazzotti,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/741620,combuz1/XC741620.ogg
combuz1,[],"['adult', 'call']",51.7027,21.095,Buteo buteo,Common Buzzard,Karol Kustusch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/552836,combuz1/XC552836.ogg
combuz1,[],[''],40.0842,15.9619,Buteo buteo,Common Buzzard,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/710343,combuz1/XC710343.ogg
combuz1,[],"['adult', 'call']",48.89,9.0629,Buteo buteo,Common Buzzard,Domagoj Tomičić,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/662573,combuz1/XC662573.ogg
combuz1,[],[''],41.8074,-8.8626,Buteo buteo,Common Buzzard,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/736875,combuz1/XC736875.ogg
combuz1,[],['call'],51.8657,23.8136,Buteo buteo,Common Buzzard,Roman Cheprasov,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/690064,combuz1/XC690064.ogg
combuz1,[],"['begging call', 'call']",48.2247,11.154,Buteo buteo,Common Buzzard,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/383936,combuz1/XC383936.ogg
combuz1,[],['call'],46.3888,-1.1136,Buteo buteo,Common Buzzard,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/678169,combuz1/XC678169.ogg
combuz1,[],"['begging call', 'juvenile']",58.2582,14.1827,Buteo buteo,Common Buzzard,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/344204,combuz1/XC344204.ogg
combuz1,[],"['call', 'juvenile']",48.8306,2.1999,Buteo buteo,Common Buzzard,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/489181,combuz1/XC489181.ogg
combuz1,[],['call'],51.9347,21.37,Buteo buteo,Common Buzzard,Szymon Pławecki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/337671,combuz1/XC337671.ogg
combuz1,[],[''],52.2393,-6.3464,Buteo buteo,Common Buzzard,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/729927,combuz1/XC729927.ogg
combuz1,[],"['flight call', 'life stage uncertain', 'sex uncertain']",59.1248,18.3501,Buteo buteo,Common Buzzard,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/617082,combuz1/XC617082.ogg
combuz1,[],"['adult', 'call', 'social']",52.3948,20.5319,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/627886,combuz1/XC627886.ogg
combuz1,[],"['adult', 'call', 'flight call']",52.3948,20.5319,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/627883,combuz1/XC627883.ogg
combuz1,[],"['call', 'female', 'flight call', 'male']",51.4698,23.315,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/612901,combuz1/XC612901.ogg
combuz1,[],"['alarm call', 'flight call']",50.4312,19.105,Buteo buteo,Common Buzzard,Jacek Betleja,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/363736,combuz1/XC363736.ogg
combuz1,[],['call'],51.8457,0.8215,Buteo buteo,Common Buzzard,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/326319,combuz1/XC326319.ogg
combuz1,[],['call'],52.4566,10.2384,Buteo buteo,Common Buzzard,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/670342,combuz1/XC670342.ogg
combuz1,[],[''],32.6817,-16.8858,Buteo buteo,Common Buzzard,Elisa Teixeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/705626,combuz1/XC705626.ogg
combuz1,[],"['alarm call', 'female', 'juvenile']",55.0409,47.7274,Buteo buteo,Common Buzzard,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/189732,combuz1/XC189732.ogg
combuz1,[],"['alarm call', 'flight call', 'male']",46.4362,19.4842,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/608698,combuz1/XC608698.ogg
combuz1,[],"['flight call', 'sex uncertain']",50.0558,18.8868,Buteo buteo,Common Buzzard,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/628957,combuz1/XC628957.ogg
combuz1,[],[''],54.6661,-5.5896,Buteo buteo,Common Buzzard,Anthony McGeehan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/711943,combuz1/XC711943.ogg
combuz1,[],['flight call'],55.1759,-7.9975,Buteo buteo,Common Buzzard,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/582314,combuz1/XC582314.ogg
combuz1,[],"['adult', 'call']",46.5842,0.2123,Buteo buteo,Common Buzzard,Benoît Van Hecke,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/538277,combuz1/XC538277.ogg
combuz1,[],['call'],52.0619,-8.2563,Buteo buteo,Common Buzzard,Mr Mark Shorten,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/583384,combuz1/XC583384.ogg
combuz1,[],['alarm call'],46.0786,11.2251,Buteo buteo,Common Buzzard,Giuseppe Speranza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/480593,combuz1/XC480593.ogg
combuz1,[],['call'],50.1537,8.7829,Buteo buteo,Common Buzzard,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/441885,combuz1/XC441885.ogg
combuz1,[],['call'],52.2321,-8.6701,Buteo buteo,Common Buzzard,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/647784,combuz1/XC647784.ogg
combuz1,[],"['call', 'flight call', 'juvenile', 'sex uncertain']",-34.0547,18.8528,Buteo buteo,Common Buzzard,Stanislav Novotny ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/526851,combuz1/XC526851.ogg
combuz1,[],[''],47.4808,7.4428,Buteo buteo,Common Buzzard,Nicolas Martinez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/756803,combuz1/XC756803.ogg
combuz1,[],"['alarm call', 'female', 'flight call']",55.0409,47.7274,Buteo buteo,Common Buzzard,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/189731,combuz1/XC189731.ogg
combuz1,[],"['adult', 'call', 'social']",52.3948,20.5319,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/627885,combuz1/XC627885.ogg
combuz1,[],['call'],,,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405094,combuz1/XC405094.ogg
combuz1,[],['call'],52.7759,-0.7547,Buteo buteo,Common Buzzard,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/488714,combuz1/XC488714.ogg
combuz1,[],[''],51.0709,4.3144,Buteo buteo,Common Buzzard,Gil Lissens,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/738061,combuz1/XC738061.ogg
combuz1,[],"['alarm call', 'call']",46.0786,11.2251,Buteo buteo,Common Buzzard,Giuseppe Speranza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/485344,combuz1/XC485344.ogg
comsan,[],"['alarm call', 'flight call']",61.8419,16.6154,Actitis hypoleucos,Common Sandpiper,Thomas Bergman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/574299,comsan/XC574299.ogg
comsan,[],"['flight call', 'night flight call']",43.5352,-1.4475,Actitis hypoleucos,Common Sandpiper,Frédéric Cazaban,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/490392,comsan/XC490392.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",43.7545,-0.8624,Actitis hypoleucos,Common Sandpiper,tardy sylvain,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/580910,comsan/XC580910.ogg
comsan,[],['flight call'],60.2601,-1.2881,Actitis hypoleucos,Common Sandpiper,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/652588,comsan/XC652588.ogg
comsan,[],"['flight call', 'nocturnal flight call']",53.1646,8.1832,Actitis hypoleucos,Common Sandpiper,Lennart Haak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/642158,comsan/XC642158.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Actitis hypoleucos,Common Sandpiper,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/646786,comsan/XC646786.ogg
comsan,[],['nocturnal flight call'],39.4696,-0.3522,Actitis hypoleucos,Common Sandpiper,jesus carrion,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/557246,comsan/XC557246.ogg
comsan,[],"['flight call', 'nocturnal flight call']",51.056,-1.322,Actitis hypoleucos,Common Sandpiper,Tom Jordan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/588935,comsan/XC588935.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Actitis hypoleucos,Common Sandpiper,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/642258,comsan/XC642258.ogg
comsan,[],"['adult', 'call', 'sex uncertain']",57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/663708,comsan/XC663708.ogg
comsan,[],[''],57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/719617,comsan/XC719617.ogg
comsan,[],['nocturnal flight call'],43.6108,3.8767,Actitis hypoleucos,Common Sandpiper,Pierre Foulquier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/582118,comsan/XC582118.ogg
comsan,[],[''],37.0218,-8.0121,Actitis hypoleucos,Common Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/750322,comsan/XC750322.ogg
comsan,[],"['flight call', 'nocturnal flight call', 'short calls']",48.4594,-5.1294,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/584609,comsan/XC584609.ogg
comsan,[],"['flight call', 'nocturnal flight call']",51.0602,13.7715,Actitis hypoleucos,Common Sandpiper,Jens Loose,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/477776,comsan/XC477776.ogg
comsan,[],['song'],61.188,24.5131,Actitis hypoleucos,Common Sandpiper,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/319861,comsan/XC319861.ogg
comsan,[],[''],15.1263,-23.523,Actitis hypoleucos,Common Sandpiper,Nicolas Martinez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/720726,comsan/XC720726.ogg
comsan,[],['alarm call'],45.1111,18.4119,Actitis hypoleucos,Common Sandpiper,Domagoj Tomičić,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/669042,comsan/XC669042.ogg
comsan,[],['nocturnal flight call'],50.7347,3.2143,Actitis hypoleucos,Common Sandpiper,Christophe Gruwier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/578171,comsan/XC578171.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",58.7396,17.8657,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/658624,comsan/XC658624.ogg
comsan,[],['flight call'],37.1357,-7.6138,Actitis hypoleucos,Common Sandpiper,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/594516,comsan/XC594516.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/676427,comsan/XC676427.ogg
comsan,[],['nocturnal flight call'],60.134,25.0301,Actitis hypoleucos,Common Sandpiper,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646223,comsan/XC646223.ogg
comsan,[],"['adult', 'duet', 'song']",64.191,21.113,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/663899,comsan/XC663899.ogg
comsan,[],['call'],54.5632,8.8752,Actitis hypoleucos,Common Sandpiper,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/434827,comsan/XC434827.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",58.7396,17.8657,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/650270,comsan/XC650270.ogg
comsan,[],"['call', 'song']",37.1565,-7.5459,Actitis hypoleucos,Common Sandpiper,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/503479,comsan/XC503479.ogg
comsan,[],[''],37.4918,27.5381,Actitis hypoleucos,Common Sandpiper,Mehmet Ali Demiral,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/755976,comsan/XC755976.ogg
comsan,[],['call'],42.586,69.2775,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/184130,comsan/XC184130.ogg
comsan,[],['call'],36.8149,-6.3366,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/338208,comsan/XC338208.ogg
comsan,[],['alarm call'],58.4439,14.4687,Actitis hypoleucos,Common Sandpiper,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/27065,comsan/XC27065.ogg
comsan,[],['nocturnal flight call'],51.3626,4.4419,Actitis hypoleucos,Common Sandpiper,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/603036,comsan/XC603036.ogg
comsan,[],['nocturnal flight call'],48.0372,-4.8622,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/677816,comsan/XC677816.ogg
comsan,[],[''],50.7017,4.9408,Actitis hypoleucos,Common Sandpiper,CLAES Victor,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/741300,comsan/XC741300.ogg
comsan,[],['call'],43.348,-1.7948,Actitis hypoleucos,Common Sandpiper,Itziar Gutiérrez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/397386,comsan/XC397386.ogg
comsan,[],"['adult', 'call', 'flight call', 'nocturnal flight call', 'song']",57.2821,-3.6965,Actitis hypoleucos,Common Sandpiper,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/557082,comsan/XC557082.ogg
comsan,[],"['alarm call', 'call']",59.3796,25.8016,Actitis hypoleucos,Common Sandpiper,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659279,comsan/XC659279.ogg
comsan,[],[''],37.1357,-7.6138,Actitis hypoleucos,Common Sandpiper,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/743065,comsan/XC743065.ogg
comsan,[],['call'],34.7416,134.807,Actitis hypoleucos,Common Sandpiper,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/353446,comsan/XC353446.ogg
comsan,[],[''],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/722001,comsan/XC722001.ogg
comsan,[],"['call', 'flight call', 'sex uncertain']",51.8852,-10.3605,Actitis hypoleucos,Common Sandpiper,Michael John O Mahony,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/663987,comsan/XC663987.ogg
comsan,[],['nocturnal flight call'],48.0372,-4.8622,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/588589,comsan/XC588589.ogg
comsan,[],['call'],42.5275,130.692,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/266359,comsan/XC266359.ogg
comsan,[],[''],37.0218,-8.0121,Actitis hypoleucos,Common Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/750323,comsan/XC750323.ogg
comsan,[],"['call', 'flight call']",46.6449,0.5841,Actitis hypoleucos,Common Sandpiper,Sophie Neill,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600832,comsan/XC600832.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/651714,comsan/XC651714.ogg
comsan,[],['call'],26.6667,93.3501,Actitis hypoleucos,Common Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/117022,comsan/XC117022.ogg
comsan,[],[''],48.0228,0.1995,Actitis hypoleucos,Common Sandpiper,Christian Kerihuel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/738523,comsan/XC738523.ogg
comsan,[],['song'],59.9679,24.3949,Actitis hypoleucos,Common Sandpiper,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/562809,comsan/XC562809.ogg
comsan,[],"['low call', 'nocturnal flight call']",51.4812,-9.7785,Actitis hypoleucos,Common Sandpiper,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/686341,comsan/XC686341.ogg
comsan,[],['nocturnal flight call'],48.0372,-4.8622,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/678534,comsan/XC678534.ogg
comsan,[],"['flight call', 'nocturnal flight call']",50.8297,3.2408,Actitis hypoleucos,Common Sandpiper,Ignaas Robbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/559771,comsan/XC559771.ogg
comsan,[],['call'],36.8149,-6.3366,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/338756,comsan/XC338756.ogg
comsan,[],"['call', 'flight call', 'migration', 'trekroep']",51.7489,5.8896,Actitis hypoleucos,Common Sandpiper,J. Veeken,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/432675,comsan/XC432675.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Actitis hypoleucos,Common Sandpiper,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/628409,comsan/XC628409.ogg
comsan,[],['nocturnal flight call'],51.4522,-9.8189,Actitis hypoleucos,Common Sandpiper,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/667665,comsan/XC667665.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",58.7396,17.8657,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/653714,comsan/XC653714.ogg
comsan,[],"['call', 'flight call', 'life stage uncertain', 'nocturnal flight call', 'sex uncertain']",51.9839,5.3368,Actitis hypoleucos,Common Sandpiper,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/668909,comsan/XC668909.ogg
comsan,[],['flight call'],44.4091,66.2756,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/183079,comsan/XC183079.ogg
comsan,[],[''],41.8074,-8.8626,Actitis hypoleucos,Common Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/754445,comsan/XC754445.ogg
comsan,[],[''],45.3117,4.7915,Actitis hypoleucos,Common Sandpiper,Vincent Palomares,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/738113,comsan/XC738113.ogg
comsan,[],['song'],58.4439,14.4687,Actitis hypoleucos,Common Sandpiper,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/27064,comsan/XC27064.ogg
comsan,[],"['call', 'flight call', 'life stage uncertain', 'nocturnal flight call', 'sex uncertain']",53.2671,5.7642,Actitis hypoleucos,Common Sandpiper,Lisette,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/665016,comsan/XC665016.ogg
comsan,[],['call'],49.979,82.938,Actitis hypoleucos,Common Sandpiper,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/145181,comsan/XC145181.ogg
comsan,[],"['flight call', 'nocturnal flight call']",48.459,-5.1292,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584397,comsan/XC584397.ogg
comsan,[],['song'],53.6194,-10.1867,Actitis hypoleucos,Common Sandpiper,Anthony McGeehan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/325200,comsan/XC325200.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/658349,comsan/XC658349.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/644076,comsan/XC644076.ogg
comsan,[],['nocturnal flight call'],53.6719,-1.7852,Actitis hypoleucos,Common Sandpiper,David Tattersley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/667400,comsan/XC667400.ogg
comsan,[],"['adult', 'flight call']",50.1664,1.7167,Actitis hypoleucos,Common Sandpiper,Tristan Guillebot de Nerville,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/681230,comsan/XC681230.ogg
comsan,['wlwwar'],['alarm call'],64.5789,26.6691,Actitis hypoleucos,Common Sandpiper,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/592709,comsan/XC592709.ogg
comsan,[],['call'],51.7199,5.9271,Actitis hypoleucos,Common Sandpiper,J. Veeken,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/432713,comsan/XC432713.ogg
comsan,[],"['chatter calls', 'nocturnal flight call']",48.0372,-4.8622,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/588565,comsan/XC588565.ogg
comsan,[],"['flight call', 'nocturnal flight call', 'short calls']",48.4594,-5.1294,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/584610,comsan/XC584610.ogg
comsan,[],[''],41.8789,-8.8325,Actitis hypoleucos,Common Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/747469,comsan/XC747469.ogg
comsan,[],[''],43.6298,-1.4415,Actitis hypoleucos,Common Sandpiper,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/744944,comsan/XC744944.ogg
comsan,[],['call'],46.6976,0.2746,Actitis hypoleucos,Common Sandpiper,Bertrand Dallet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/448611,comsan/XC448611.ogg
comsan,[],[''],56.2979,16.4132,Actitis hypoleucos,Common Sandpiper,David Tattersley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/724667,comsan/XC724667.ogg
comsan,[],['flight call'],52.0612,5.371,Actitis hypoleucos,Common Sandpiper,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/434765,comsan/XC434765.ogg
